name,sex,number_living
Remiel,f,24.91238
Remiel,m,230.73458
Remigia,f,1.05185
Remigio,m,606.22421
Remigius,m,0.8301999999999999
Remii,f,107.50934
Remii,m,5.0
Remijio,m,64.04948999999999
Remijo,f,4.9726
Remika,f,4.9202
Remilda,f,1.9697
Remilee,f,11.941690000000001
Remilia,f,6.962479999999999
Remilyn,f,12.93696
Remilynn,f,63.691669999999995
Remingtin,m,4.96645
Remington,f,8153.6441
Remington,m,20301.96225
Remingtyn,f,141.31937
Remingtyn,m,23.89113
Remini,f,52.70414
Reminisce,f,87.57887
Remiyah,f,49.762460000000004
Remlee,f,9.9732
Remley,f,16.90528
Remmel,m,1.0590300000000001
Remmi,f,415.92332999999996
Remmi,m,33.82359
Remmie,f,213.894
Remmington,f,243.72764999999998
Remmington,m,359.84207
Remmy,f,247.74411
Remmy,m,535.72796
Remo,m,557.62382
Remon,m,154.85268
Remona,f,1146.96535
Remond,m,31.4288
Remonda,f,15.36365
Remone,m,20.16248
Remonia,f,348.43697000000003
Remonica,f,34.96273
Remsen,m,5.95902
Remus,m,619.70623
Remy,f,6941.89628
Remy,m,9924.18801
Remya,f,28.79703
Remyngton,f,16.90882
Remyngton,m,12.916319999999999
Ren,f,554.1737499999999
Ren,m,2120.5704
Rena,f,22904.24686
Rena,m,86.93371
Renad,f,266.50218
Renada,f,692.09825
Renado,m,4.77785
Renae,f,13394.7097
Renae,m,30.355059999999998
Renaee,f,13.8554
Renah,f,4.3572
Renai,f,77.97948
Renald,m,329.5231
Renalda,f,60.85266
Renaldo,m,2497.77542
Renan,m,366.97101
Renard,m,2424.13639
Renarda,f,137.84143
Renarda,m,4.79425
Renardo,f,11.7408
Renardo,m,745.06838
Renarta,f,8.80128
Renas,f,4.97635
Renasha,f,4.93845
Renasia,f,26.82687
Renat,m,5.958360000000001
Renata,f,12268.24235
Renata,m,5.7531
Renate,f,1185.50121
Renatha,f,103.46337
Renato,f,5.86752
Renato,m,2741.1576
Renatta,f,585.65567
Renaud,m,53.74254
Renauda,f,14.6736
Renauld,m,37.23337
Renauldo,m,4.8259
Renault,m,22.11338
Renauta,f,5.86752
Renay,f,1831.06981
Renay,m,20.73697
Renaya,f,66.57929
Renaye,f,134.25859
Renda,f,1076.99531
Rendall,m,42.17006
Rendell,m,557.51115
Render,m,43.31819
Rendi,f,136.93397
Rendon,m,83.02967
Rendy,f,134.45905
Rendy,m,16.4384
Rene,f,19849.71577
Rene,m,43890.69771
Renea,f,4124.22376
Reneasha,f,33.5149
Renecia,f,49.22479
Reneda,f,7.82336
Renee,f,172725.82697
Renee,m,1503.91401
Renegade,m,15.89611
Reneisha,f,232.74381
Reneka,f,140.39069
Renel,f,15.30161
Renel,m,60.24117
Renelda,f,150.09295
Renell,f,515.30305
Renell,m,146.08377
Renella,f,129.18583
Renelle,f,400.85588
Rener,f,0.58846
Renesha,f,418.38842999999997
Reneshia,f,72.91744
Renesmae,f,376.18213
Renesmay,f,103.48483999999999
Renesme,f,183.10422
Renesmee,f,1605.09591
Renessa,f,189.12048
Renessmae,f,7.95616
Reneta,f,161.46996
Renetha,f,20.99492
Renetia,f,5.80758
Renetta,f,1308.53023
Renette,f,523.76283
Reney,m,4.1199
Renezmae,f,182.10036
Renezmay,f,22.89619
Renezme,f,10.93761
Renezmee,f,27.842010000000002
Renford,m,19.96105
Renfred,m,8.72625
Renfri,f,9.9527
Reni,f,136.88296
Renia,f,571.54445
Reniah,f,91.40559
Renica,f,31.31154
Renice,f,51.43503
Renick,m,19.37395
Renida,f,4.899
Renie,f,467.13231
Renie,m,0.060480000000000006
Reniece,f,4.9279
Reniel,m,4.9434000000000005
Renier,m,31.1556
Reniesha,f,5.91792
Renika,f,352.36586
Renina,f,10.66736
Reniqua,f,5.92212
Renise,f,124.52548
Renisha,f,723.59227
Renita,f,7040.07735
Renitha,f,4.699400000000001
Renitia,f,4.8793999999999995
Renitta,f,26.87208
Reniya,f,334.82446
Reniyah,f,362.88361
Renji,m,106.38188
Renlee,f,286.91337
Renlee,m,21.86385
Renleigh,f,239.07488999999998
Renley,f,637.56121
Renley,m,227.83184
Renli,f,43.81523
Renlie,f,23.90376
Renly,f,153.22896
Renly,m,358.80255
Renn,f,169.28278
Renn,m,297.7439
Renna,f,1190.67598
Rennae,f,123.33452
Rennan,m,4.96215
Rennard,m,54.30525
Rennata,f,23.7684
Renne,f,549.95507
Renne,m,58.37171
Rennee,f,144.78277
Rennen,m,11.9213
Renner,f,13.670449999999999
Renner,m,496.63481
Rennetta,f,15.60952
Rennette,f,31.8293
Renni,f,11.97635
Rennick,m,100.38652
Rennie,f,606.25631
Rennie,m,775.56051
Rennis,m,4.0665000000000004
Rennix,m,5.0
Rennon,m,16.89651
Renny,f,97.39949
Renny,m,579.04694
Reno,f,17.30193
Reno,m,2953.14737
Renoda,f,25.442
Renold,m,41.5449
Renona,f,34.26647
Renorda,f,10.75712
Renota,f,43.528549999999996
Renotta,f,21.52192
Renso,m,62.710049999999995
Renton,m,123.12036
Renu,f,70.06721999999999
Renuka,f,94.19851
Renwick,m,491.37445
Reny,f,5.93976
Reny,m,10.75949
Renya,f,42.71506
Renyah,f,6.95611
Renz,m,22.80037
Renza,m,0.16854999999999998
Renzel,m,10.92697
Renzie,f,5.0
Renzie,m,0.55975
Renzo,m,2130.15141
Reo,f,6.022259999999999
Reo,m,547.99388
Reola,f,343.61271
Reon,m,156.39905
Reona,f,137.2166
Reonna,f,274.68166
Rephael,m,63.476259999999996
Reppard,m,0.0698
Requan,m,72.90299
Requel,f,51.778639999999996
Requita,f,21.62412
Resa,f,978.54353
Resean,m,60.97562
Resha,f,251.3944
Reshad,m,162.60491
Reshae,f,4.9472
Resham,f,4.9315999999999995
Reshana,f,4.9351
Reshanda,f,76.04384
Reshard,m,342.70413
Reshaud,m,11.8261
Reshaun,m,133.12528
Reshaunda,f,4.903449999999999
Reshawn,f,42.06078
Reshawn,m,420.00368
Reshawna,f,15.772279999999999
Reshawnda,f,18.65044
Reshay,f,13.855799999999999
Reshea,f,14.6343
Resheda,f,11.74317
Resheena,f,10.82044
Resheka,f,4.9202
Reshell,f,48.19711
Reshelle,f,10.67566
Reshia,f,4.8944
Reshika,f,5.88936
Reshma,f,439.0852
Reshmi,f,4.9589
Reshod,m,4.85745
Reshon,f,4.78745
Reshon,m,17.68873
Reshonda,f,292.27407
Reshunda,f,72.3815
Resia,f,4.73025
Ressa,f,28.47853
Ressie,f,470.68568
Ressie,m,1.27719
Reston,m,43.68418
Reta,f,4664.99594
Retag,f,9.944
Retage,f,4.9716
Retaj,f,211.85501
Retal,f,259.67881
Retha,f,5661.2325
Rethal,f,1.6320999999999999
Rethea,f,9.48601
Rethel,f,25.98375
Rether,f,47.325919999999996
Rethia,f,28.795450000000002
Retia,f,62.555800000000005
Retina,f,152.29264
Retisha,f,5.8788
Retonia,f,5.72922
Retonya,f,4.8308
Rett,m,127.43922
Retta,f,1564.45066
Rettie,f,1.58283
Reu,m,4.9719
Reuben,f,22.48109
Reuben,m,19699.53998
Reubena,f,0.2223
Reubin,m,248.51381
Reuel,m,579.54202
Reus,m,10.92504
Reut,f,4.96865
Reuven,m,919.2262900000001
Rev,m,56.710210000000004
Reva,f,8938.00575
Reva,m,3.99924
Revaan,m,39.78264
Revae,f,30.060760000000002
Revan,f,54.779709999999994
Revan,m,781.57211
Revansh,m,20.86426
Revanth,m,67.41707
Revathi,f,5.9607
Revati,f,4.96865
Reve,f,68.40725
Reve,m,18.86319
Revea,f,4.9078
Reveca,f,100.45795
Revecca,f,53.09679
Reveille,f,55.698609999999995
Revel,f,102.2458
Revel,m,246.02678
Revelation,m,10.928799999999999
Revell,m,23.211930000000002
Revella,f,22.13349
Revelle,m,9.6305
Revelyn,f,4.97635
Reven,f,5.93664
Reven,m,57.636140000000005
Revena,f,9.5283
Rever,f,9.79043
Revere,m,97.77268000000001
Reverie,f,327.57925
Revi,f,10.943660000000001
Revia,f,36.15914
Revie,f,28.49411
Revin,m,141.92931000000002
Revina,f,12.372779999999999
Revis,m,183.69206
Revna,f,20.974800000000002
Revon,f,4.3092500000000005
Revon,m,26.57516
Revonda,f,695.6255600000001
Revv,m,4.9719
Revy,f,43.840559999999996
Revyn,f,7.95456
Revyn,m,27.875220000000002
Rewa,f,157.12615
Rex,f,102.21402
Rex,m,42553.35909
Rexall,m,12.960249999999998
Rexalynn,f,5.96592
Rexann,f,115.05757
Rexanna,f,99.68081000000001
Rexanne,f,204.29839
Rexene,f,32.01945
Rexford,m,1530.47976
Rexie,f,17.57159
Rexie,m,15.896920000000001
Rexine,f,91.61502
Rexlee,m,5.0
Rexley,f,4.97635
Rexlynn,f,4.97635
Rexton,m,520.82893
Rextyn,m,18.92428
Rexx,m,62.62158
Rey,f,448.91776999999996
Rey,m,8440.79791
Reya,f,2091.92321
Reyaan,m,381.68573
Reyaansh,m,239.53977
Reyad,m,15.884510000000002
Reyah,f,250.80728
Reyan,f,16.93665
Reyan,m,682.93802
Reyana,f,304.85801
Reyann,f,85.27492
Reyanna,f,467.12376
Reyanne,f,84.36185
Reyansh,m,2679.07401
Reyanshi,f,11.934529999999999
Reyanshreddy,m,20.87117
Reyburn,m,0.0698
Reyce,f,11.923739999999999
Reyce,m,68.44114
Reyd,m,4.96355
Reydan,m,26.85376
Reydavid,m,11.913160000000001
Reyden,m,269.38364
Reydon,m,4.963
Reyelle,f,9.943200000000001
Reyes,f,381.59526
Reyes,m,4920.47467
Reyez,m,9.925699999999999
Reygan,f,385.53345
Reygan,m,4.97
Reyhan,f,65.74373
Reyhan,m,121.96963
Reyhana,f,20.87174
Reyla,f,41.837689999999995
Reylan,m,80.45951
Reyland,m,4.96585
Reylee,f,27.84246
Reyleigh,f,12.93118
Reylen,m,9.9352
Reylene,f,104.11058
Reyli,f,12.91371
Reyli,m,792.94349
Reylin,f,68.62875
Reylin,m,20.899900000000002
Reyly,m,41.66808
Reylyn,f,23.87031
Reylynn,f,118.38927
Reymi,m,4.9653
Reymon,m,57.356519999999996
Reymond,m,610.61535
Reymundo,m,3576.23377
Reyn,f,35.82684
Reyn,m,278.41289
Reyna,f,16813.80296
Reyna,m,31.28747
Reynah,f,42.75954
Reynald,m,127.63345
Reynalda,f,263.20254
Reynaldo,f,22.509439999999998
Reynaldo,m,17891.93271
Reynaliz,f,6.95961
Reynard,m,611.83784
Reynardo,m,19.28565
Reynaud,m,3.9351599999999998
Reyne,f,213.35497
Reynel,m,41.532560000000004
Reynelda,f,28.41825
Reynell,f,5.6578800000000005
Reyner,m,9.928700000000001
Reyniel,m,45.69755
Reynier,m,10.91164
Reynna,f,4.9726
Reynol,m,77.41264
Reynold,m,2716.38097
Reynoldo,m,64.39339
Reynolds,f,94.55068
Reynolds,m,1002.70336
Reyon,m,27.85175
Reyona,f,12.909030000000001
Reyonna,f,98.26526
Reyse,f,10.932780000000001
Reyshawn,m,15.84543
Reyson,m,4.9719
Reyva,f,4.97635
Reyyan,f,50.90418
Rez,m,5.0
Reza,f,9.0
Reza,m,1047.04464
Rezin,m,4.96875
Reznor,m,146.97205
Rezon,m,4.96355
Rezwan,m,33.860780000000005
Rhae,f,51.769310000000004
Rhaegan,f,58.6519
Rhaegar,m,34.8121
Rhaella,f,17.9073
Rhaelyn,f,95.4947
Rhaelynn,f,80.63161
Rhaenyra,f,31.0
Rhaheem,m,4.9082
Rhaine,f,4.9726
Rhakeem,m,25.273789999999998
Rhamel,m,25.15344
Rhamir,m,14.90925
Rhana,f,15.057220000000001
Rhanada,f,4.8896
Rhanda,f,140.46886
Rhandi,f,133.0429
Rhandy,m,29.36805
Rhania,f,5.961600000000001
Rhaniya,f,37.76669
Rhaniyah,f,11.925180000000001
Rhapsody,f,110.72684
Rhasaan,m,13.299500000000002
Rhashad,m,22.49568
Rhasheen,m,5.7531
Rhaven,f,32.71829
Rhavi,m,10.9719
Rhavyn,f,4.96075
Rhawnie,f,39.163489999999996
Rhaya,f,129.2921
Rhayna,f,13.909960000000002
Rhayne,f,99.39552
Rhea,f,13579.23359
Rhea,m,175.82361
Rheaann,f,4.9202
Rheagan,f,603.74289
Rhealee,f,14.92345
Rhealyn,f,62.59084
Rhealynn,f,148.19649
Rheana,f,245.4392
Rheann,f,54.49082
Rheanna,f,1757.00631
Rheanne,f,144.45813
Rheannon,f,433.68411
Rheanon,f,4.9472
Rheata,f,3.44778
Rheba,f,514.47048
Rheda,f,133.43145
Rhedyn,f,4.97205
Rheece,m,4.96585
Rheese,f,4.9692
Rheeta,f,5.50656
Rhegan,f,268.11285
Rheia,f,67.71916
Rheign,f,12.932559999999999
Rhelda,f,24.97917
Rhema,f,975.30788
Rhema,m,12.966280000000001
Rhemi,f,175.10351
Rhemi,m,15.9007
Rhemington,m,5.964
Rhemy,f,33.805
Rhemy,m,9.93065
Rhen,f,144.32584
Rhen,m,264.02598
Rhena,f,114.88665
Rhenda,f,154.53263
Rhenlee,f,13.967839999999999
Rhenleigh,f,5.97162
Rhenley,f,22.92688
Rhenn,f,11.9732
Rhenn,m,4.9719
Rheo,m,6.0938300000000005
Rheon,m,4.97
Rhesa,f,128.89176
Rhet,m,215.43359
Rheta,f,678.68455
Rhetha,f,2.0516
Rhett,f,198.94996
Rhett,m,29831.25859
Rhetta,f,433.70093
Rhettlee,f,16.94482
Rhettlee,m,4.9719
Rhettleigh,f,5.0
Rhettley,f,4.97635
Rhettley,m,30.809060000000002
Rhettly,m,4.9719
Rhettlyn,f,9.95115
Rhettlynn,f,14.92719
Rhettson,m,10.969999999999999
Rheuben,m,9.65841
Rheva,f,11.43692
Rheya,f,468.5056
Rheyanna,f,4.96725
Rheyna,f,11.925419999999999
Rhia,f,155.7961
Rhian,f,856.32777
Rhian,m,118.76078
Rhiana,f,1041.84513
Rhianah,f,9.93665
Rhiane,f,4.9546
Rhiann,f,136.87012
Rhianna,f,5665.28278
Rhiannah,f,17.885089999999998
Rhiannan,f,169.00509
Rhianne,f,221.02992
Rhiannen,f,10.89536
Rhiannon,f,14750.18669
Rhiannon,m,4.81005
Rhianon,f,349.53776
Rhiatt,m,15.95504
Rhiauna,f,10.92885
Rhilee,f,155.08518999999998
Rhileigh,f,4.96965
Rhiley,f,850.88865
Rhiley,m,274.81722
Rhilyn,f,90.48279
Rhilynn,f,258.57084
Rhina,f,103.90531999999999
Rhinda,f,4.8308
Rhion,m,5.95116
Rhionna,f,34.75885
Rhip,m,4.9719
Rhiver,m,4.96645
Rhiya,f,77.60919
Rhiyan,f,59.674369999999996
Rhiyana,f,6.9552000000000005
Rhiyanna,f,29.81257
Rhnea,f,4.73025
Rhoads,m,14.9072
Rhoan,m,40.70455
Rhochelle,f,4.83965
Rhoda,f,12938.62732
Rhode,f,4.9279
Rhodell,m,3.5658499999999997
Rhodella,f,5.1678
Rhodena,f,4.7454
Rhoderick,m,51.078959999999995
Rhodes,f,94.64153999999999
Rhodes,m,1288.34338
Rhodesia,f,92.46273
Rhodia,f,22.91067
Rhodie,f,13.59091
Rhodie,m,4.96645
Rhodney,m,35.82091
Rhodonna,f,4.6478
Rhodora,f,25.83818
Rhodri,m,5.96052
Rhody,m,33.27158
Rhoen,m,64.6253
Rhoena,f,2.46192
Rhoman,m,16.88742
Rhome,m,28.84024
Rhon,m,33.011089999999996
Rhona,f,1427.90743
Rhonald,m,22.31516
Rhonan,m,69.58835
Rhond,f,4.79955
Rhonda,f,195993.97612
Rhonda,m,535.49901
Rhondalyn,f,130.90162
Rhondda,f,9.309339999999999
Rhondi,f,55.92399
Rhondia,f,30.1462
Rhone,f,26.85643
Rhone,m,220.60369
Rhonesha,f,6.90914
Rhoni,f,16.6658
Rhonin,m,143.12022000000002
Rhonisha,f,16.70254
Rhonna,f,148.98913
Rhonnie,m,12.594999999999999
Rhori,f,6.0
Rhory,m,22.88761
Rhoslyn,f,24.85884
Rhowan,f,5.0
Rhowen,m,4.96645
Rhowyn,f,11.933039999999998
Rhoyal,m,5.0
Rhuben,m,0.65566
Rhudine,f,8.54308
Rhue,f,12.96216
Rhunette,f,33.35922
Rhya,f,267.50562
Rhyah,f,13.96346
Rhyan,f,2882.31164
Rhyan,m,1433.43149
Rhyana,f,49.66726
Rhyane,f,5.96406
Rhyann,f,458.14852
Rhyanna,f,330.6415
Rhyanne,f,41.7262
Rhyannon,f,35.731970000000004
Rhyatt,f,5.0
Rhyatt,m,278.44689
Rhyden,m,75.52747000000001
Rhyder,f,128.29686
Rhyder,m,1084.91
Rhydian,m,274.41004
Rhye,f,4.97635
Rhye,m,44.76976
Rhyelle,f,5.96868
Rhyen,f,155.07271
Rhyen,m,50.596000000000004
Rhyes,m,4.97
Rhyett,m,118.36338
Rhyian,f,9.9471
Rhyin,f,4.97115
Rhyis,m,23.84242
Rhyker,m,368.74613999999997
Rhyla,f,53.735929999999996
Rhylan,f,319.26859
Rhylan,m,594.13645
Rhyland,f,23.87017
Rhyland,m,246.55894
Rhylea,f,38.761269999999996
Rhylee,f,2222.71219
Rhylee,m,240.36658
Rhylei,f,149.20842
Rhyleigh,f,587.90349
Rhylen,f,73.62615
Rhylen,m,159.99263
Rhyley,f,61.64405
Rhyley,m,17.87155
Rhyli,f,91.49314
Rhylie,f,558.74584
Rhylin,f,151.14199
Rhylin,m,68.55962
Rhylinn,f,10.93486
Rhylon,m,4.964799999999999
Rhylyn,f,7.95824
Rhylynn,f,171.15752
Rhyme,m,5.0
Rhyn,f,5.0
Rhyne,m,50.184889999999996
Rhynn,f,5.0
Rhyon,f,25.85875
Rhyon,m,31.79896
Rhys,f,740.75731
Rhys,m,11527.78029
Rhysand,m,27.91691
Rhyse,f,89.45814
Rhyse,m,204.41694
Rhyson,m,53.695710000000005
Rhythm,f,450.79417
Rhythm,m,447.19820000000004
Rhyus,m,15.896840000000001
Ria,f,3807.24768
Riaan,m,1536.78839
Riad,m,209.18734
Riah,f,525.82839
Riah,m,4.96645
Riahanna,f,9.9384
Riahna,f,29.8013
Riahnna,f,19.87422
Rial,m,10.26885
Rialey,f,10.92673
Rian,f,3325.17214
Rian,m,5021.82681
Riana,f,2181.971
Rianah,f,12.917580000000001
Riane,f,528.08176
Riane,m,4.95465
Riann,f,740.34478
Rianna,f,3724.80662
Riannah,f,76.4916
Rianne,f,913.43489
Riannon,f,246.61201
Rianny,f,5.96646
Rianon,f,4.9162
Riansh,m,20.862569999999998
Rianshi,f,24.85918
Rias,f,46.80412
Riata,f,125.27294
Riayn,f,26.81712
Riaz,m,116.15499
Ribaldo,m,12.87492
Ribhi,m,4.963
Ric,m,1145.46307
Rica,f,494.55754
Ricado,m,4.8497
Ricahrd,m,199.13046
Ricard,m,379.60215999999997
Ricarda,f,522.48208
Ricardo,f,690.12744
Ricardo,m,135642.02172
Ricari,m,4.964
Ricaria,f,4.9568
Ricayla,f,5.9607
Ricca,f,70.8143
Riccardo,m,1431.92081
Ricci,f,829.93555
Ricci,m,797.46889
Ricco,m,1392.95192
Rice,m,64.37886
Rich,m,3690.52603
Richa,f,633.65982
Richaad,m,4.1702
Richad,m,330.04846
Richae,f,9.8967
Richael,f,23.35371
Richana,f,4.9639
Richand,m,2.34115
Richanda,f,56.806619999999995
Richar,m,289.48761
Richara,f,5.95494
Richard,f,7190.5277399999995
Richard,m,1862791.92386
Richarda,f,28.98801
Richardd,m,27.0353
Richardean,f,34.48544
Richardine,f,105.29787
Richardjames,m,4.95465
Richardo,m,1919.97433
Richards,m,56.464240000000004
Richardson,m,562.02789
Richaud,m,5.95116
Richel,f,106.93006
Richele,f,724.72209
Richell,f,161.84892
Richella,f,22.345
Richelle,f,8196.72655
Richenda,f,15.596129999999999
Richer,m,19.68464
Richerd,m,180.96281
Richetta,f,193.36701
Richette,f,4.83965
Richey,m,427.40281
Richi,m,21.73873
Richia,f,4.94155
Richie,f,275.8313
Richie,m,6385.23929
Richland,m,4.9677500000000006
Richlyn,f,23.87496
Richlynn,f,34.85026
Richman,m,4.964799999999999
Richmon,m,0.2826
Richmond,m,2641.22538
Richon,m,10.8644
Richrd,m,370.87522
Richter,m,46.690470000000005
Richy,m,652.85661
Rici,f,6.89906
Ricia,f,10.70928
Rick,f,126.97261
Rick,m,72585.24352
Ricka,f,78.14365000000001
Rickard,m,484.99361
Rickardo,m,77.37397
Rickayla,f,171.75847
Ricke,m,164.47555
Rickea,f,25.66041
Rickeem,m,4.9014999999999995
Rickeeta,f,4.9202
Rickeisha,f,35.526920000000004
Rickel,f,36.64067
Rickell,f,157.2275
Rickelle,f,297.52666
Rickesha,f,114.19994
Rickeshia,f,17.769199999999998
Ricketa,f,11.80686
Ricketta,f,81.76659
Rickey,f,614.3913699999999
Rickey,m,54937.53692
Rickeya,f,98.85396
Rickford,m,14.9876
Ricki,f,4172.87774
Ricki,m,2059.58976
Rickia,f,457.9282
Rickiah,f,11.92488
Rickie,f,1679.29857
Rickie,m,14531.20609
Rickiesha,f,4.9498
Rickira,f,5.94816
Rickisha,f,47.21232
Rickita,f,119.19579
Rickiya,f,83.41186
Rickiyah,f,45.720749999999995
Rickki,f,4.94445
Rickman,m,3.9488499999999997
Ricko,m,53.00862
Ricks,m,4.3462
Rickson,m,45.64059
Ricky,f,1788.5367
Ricky,m,201927.50651
Rickya,f,32.77108
Rickyah,f,15.89403
Rickye,m,40.32674
Rickyia,f,4.96865
Rickyy,m,4.44695
Rico,f,43.75685
Rico,m,9239.45904
Ricoh,m,6.8004299999999995
Ricole,f,36.44952
Ricquan,m,23.70022
Ricquel,f,132.16463
Ricquita,f,4.91205
Rictavious,m,4.94775
Rictoria,f,4.9351
Rida,f,912.45389
Rida,m,60.53762
Ridaan,m,18.90974
Ridah,f,15.887129999999999
Ridan,m,4.9671
Riddhi,f,588.00956
Riddhima,f,50.69929
Riddhish,m,5.95974
Riddic,m,4.964799999999999
Riddick,m,603.05028
Riddik,m,86.36572
Rider,m,1204.91622
Ridge,f,13.0
Ridge,m,6092.55705
Ridgely,f,27.84629
Ridgely,m,81.38568000000001
Ridger,m,52.73451
Ridgeway,m,0.8998999999999999
Ridgley,f,4.9739
Ridgley,m,14.67174
Ridgway,m,0.060480000000000006
Ridha,f,48.65311
Ridha,m,41.71656
Ridhaan,m,304.18589
Ridham,m,7.952
Ridhan,m,34.77955
Ridhi,f,460.38374999999996
Ridhika,f,6.0
Ridhima,f,198.90469
Ridhwan,m,51.61587
Ridlee,f,35.80699
Ridleigh,f,25.89923
Ridley,f,1053.70567
Ridley,m,1232.4556
Ridwaan,m,10.92345
Ridwan,f,36.77782
Ridwan,m,617.30295
Rie,f,82.91406
Rieanna,f,20.84049
Riece,f,10.93038
Riece,m,20.80303
Rieker,m,4.96585
Riel,f,22.851219999999998
Riel,m,84.40597
Rielee,f,16.8825
Rieleigh,f,4.96725
Rieley,f,201.53526
Rieley,m,109.74412
Riella,f,63.73303
Rielle,f,523.10182
Rielley,f,4.95225
Rielly,f,261.00831
Rielly,m,193.6958
Riely,f,180.70892
Riely,m,174.98635
Rielyn,f,217.70978
Rielyn,m,4.96355
Rielynn,f,194.87860999999998
Rien,f,28.81634
Rien,m,95.12853
Riena,f,21.68038
Rienhold,m,0.09509999999999999
Rienna,f,9.9209
Rienne,f,5.0
Ries,m,48.59443
Riesa,f,9.04925
Riese,f,43.706649999999996
Riese,m,63.3034
Riesha,f,14.787700000000001
Rieta,f,14.907309999999999
Rietta,f,25.27853
Rifa,f,9.9114
Rifat,m,55.33586
Riff,m,4.97
Rifka,f,687.70035
Rifky,f,449.50247
Riften,m,15.96066
Riftyn,m,8.94942
Rigby,f,100.50327999999999
Rigby,m,330.89575
Rigden,m,41.76659
Rigdon,m,183.77536
Rigel,f,9.8612
Rigel,m,568.25524
Rigg,m,11.914620000000001
Riggan,m,6.95303
Riggen,m,29.79619
Riggin,f,4.97635
Riggin,m,572.20993
Riggins,f,4.9716
Riggins,m,660.23907
Riggs,f,5.0
Riggs,m,1875.47302
Righley,f,4.968
Righteous,f,36.83585
Righteous,m,199.70004
Rigina,f,6.74968
Rigley,f,42.75444
Rigley,m,129.16655
Rigo,m,1719.8353399999999
Rigoberto,f,6.91383
Rigoberto,m,10804.79304
Rigoverto,m,35.60894
Rigsby,m,38.77475
Rigved,m,10.92684
Riha,f,25.85387
Rihaan,m,538.95615
Rihab,f,4.97115
Riham,f,117.35927
Rihan,f,64.66672
Rihan,m,265.51921000000004
Rihana,f,660.37654
Rihanna,f,6200.0270199999995
Rihanna,m,4.96215
Rihannah,f,19.8723
Rihansh,m,17.878790000000002
Rihcard,m,5.5078499999999995
Riho,f,16.8661
Rihonna,f,41.73617
Riis,m,9.8982
Rija,f,27.7898
Rijad,m,9.889899999999999
Rijja,f,4.9716
Rijul,m,19.81185
Rik,m,266.55362
Rika,f,540.75324
Rikako,f,9.9111
Rikardo,m,16.87871
Rikayla,f,82.3538
Rikeisha,f,4.9279
Rikelme,m,4.96215
Riken,m,5.95458
Riker,m,1050.45339
Rikesh,m,5.87346
Rikesha,f,22.57376
Riketa,f,4.9315999999999995
Rikhia,f,4.9692
Rikhil,m,34.705799999999996
Riki,f,1133.70614
Riki,m,416.47519
Rikia,f,108.79245
Rikiah,f,4.9568
Rikin,m,9.80665
Rikio,m,1.34565
Rikisha,f,16.66198
Rikishi,f,5.95068
Rikishi,m,9.8768
Rikita,f,91.60576999999999
Rikiya,f,48.67383
Rikiyah,f,53.66454
Rikka,f,53.12247
Rikke,f,15.263819999999999
Rikki,f,6808.57687
Rikki,m,591.6969
Rikkia,f,52.40083
Rikkie,f,19.75084
Rikkilee,f,6.88828
Rikkilynn,f,4.93845
Rikkita,f,5.90424
Rikku,f,4.968
Rikky,m,4.89455
Riko,f,100.42518
Riko,m,74.5993
Riku,m,421.65975000000003
Rikuto,m,37.72445
Riky,m,34.507419999999996
Rikya,f,6.95611
Rikyah,f,4.96965
Rilah,f,51.787
Rilan,f,19.8823
Rilan,m,220.42776
Riland,m,11.913960000000001
Rilda,f,132.57793
Rilea,f,79.4211
Rileah,f,5.9607
Rilee,f,3188.6040199999998
Rilee,m,395.75765
Rilei,f,75.53178
Rilei,m,4.9653
Rileigh,f,3717.1251899999997
Rileigh,m,49.55952
Rilen,f,5.97162
Rilen,m,124.10418
Riley,f,127302.47364
Riley,m,93723.44441
Rileyann,f,186.92301
Rileyanne,f,34.79434
Rileygrace,f,4.9726
Rileyjo,f,6.0
Rileymae,f,10.93966
Rileyn,f,6.95912
Rileyrae,f,10.9748
Rileyrose,f,9.9478
Rilian,m,4.96875
Rilie,f,245.20588
Riliegh,f,6.95415
Rilla,f,888.12668
Rilley,f,71.55215
Rilley,m,68.38419
Rillia,f,0.82562
Rillie,f,8.45604
Rilma,f,2.6763500000000002
Rilo,f,16.939059999999998
Rilo,m,44.75447
Riloh,f,4.96965
Rilwan,m,9.83365
Rily,f,62.6077
Rily,m,15.83713
Rilya,f,60.61142
Rilyn,f,1167.40154
Rilyn,m,141.03375
Rilynn,f,3258.5425099999998
Rilynn,m,64.58929
Rilynne,f,121.32939999999999
Rim,f,106.35541
Rima,f,1503.96803
Rimantas,m,5.2594199999999995
Rimas,f,37.80679
Rimas,m,58.45349
Rimi,f,10.93886
Rimna,f,4.97635
Rimsha,f,106.17338
Rimya,f,5.96358
Rin,f,311.30301
Rin,m,55.71564
Rina,f,4126.99832
Rinad,f,30.82008
Rinah,f,13.91649
Rinaldo,m,383.81598
Rinata,f,5.86752
Rinda,f,694.97016
Rindi,f,90.12217
Rindy,f,114.95387
Rinehart,m,0.27205999999999997
Rinesa,f,4.968
Rinesha,f,4.94445
Rinette,f,5.7947500000000005
Ringo,m,227.70195999999999
Rini,f,91.52906
Riniya,f,10.932400000000001
Riniyah,f,65.60385
Rinka,f,27.8383
Rinlee,f,31.867150000000002
Rinleigh,f,4.9726
